Document Id,Event-Event Pair,Found,Found_Pair
22_14ecbplus.xml_3,suspended_40_49-r-feuding_54_61,1,1.0
22_14ecbplus.xml_3,feuding_54_61--escorted_85_93,1,1.0
22_14ecbplus.xml_3,escorted_85_93--returned_114_122,1,1.0
22_13ecbplus.xml_1,Charged_34_41-r-Murder_61_67,1,1.0
22_13ecbplus.xml_4,wounded_157_164-r-shots_170_175,1,1.0
22_13ecbplus.xml_4,gunned_down_117_128--wounded_157_164,1,1.0
22_13ecbplus.xml_4,suspended_18_27--returned_89_97,1,1.0
22_13ecbplus.xml_11,apprehended_14_25-r-hid_50_53,1,1.0
22_13ecbplus.xml_11,charged_98_105-r-murder_125_131,1,1.0
22_5ecbplus.xml_1,Accused_16_23-r-Shooting_33_41,1,1.0
22_5ecbplus.xml_3,arrested_29_37-r-charged_42_49,1,1.0
22_5ecbplus.xml_3,charged_42_49-r-shooting_65_73,1,1.0
22_4ecbplus.xml_3,shot_58_62--killed_67_73,1,1.0
22_12ecbplus.xml_1,Shooting_6_14--Murder_58_64,1,1.0
22_12ecbplus.xml_1,Charged_31_38--Murder_58_64,1,1.0
22_12ecbplus.xml_3,suspended_40_49--executed_189_197,1,1.0
22_12ecbplus.xml_3,returned_114_122--executed_189_197,1,1.0
22_12ecbplus.xml_3,suspended_40_49--wounded_251_258,1,1.0
22_12ecbplus.xml_3,returned_114_122--wounded_251_258,1,1.0
22_12ecbplus.xml_3,suspended_40_49-r-feuding_54_61,1,1.0
22_12ecbplus.xml_3,suspended_40_49--escorted_85_93,1,1.0
22_12ecbplus.xml_26,charged_11_18-r-murder_38_44,1,1.0
22_12ecbplus.xml_26,charged_11_18-r-assault_90_97,1,1.0
22_12ecbplus.xml_26,charged_11_18-r-attempted_murder_70_76,1,1.0
22_3ecbplus.xml_1,CHARGED_0_7-r-MURDER_13_19,1,1.0
22_3ecbplus.xml_1,MURDER_13_19-r-shot_121_125,1,1.0
22_3ecbplus.xml_2,charged_106_113-r-assault_158_165,1,1.0
22_3ecbplus.xml_2,charged_106_113-r-burglary_168_176,1,1.0
22_3ecbplus.xml_2,charged_106_113-r-murder_119_125,1,1.0
22_3ecbplus.xml_2,shot_24_28--killing_50_57,1,1.0
22_3ecbplus.xml_2,charged_106_113-r-attempted_murder_138_144,1,1.0
